mbid,verse_name,poetry_form,t_start,t_end,offset_start,offset_end,mizan,orchestra,lyric
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.1.1.1,Zejel,78.1882518562631,151.14870235195244,214.0,283.5,Bṭāyḥī,Brihi Orchestra,shams al-aṣīl mudhhab
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.1.1.2,Zejel,151.14870235195244,185.10059515687718,286.0,333.5,Bṭāyḥī,Brihi Orchestra,fī marjin min dhahab
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.1.2.1,Zejel,210.01902952876458,242.89105099504695,334.0,349.5,Bṭāyḥī,Brihi Orchestra,awṣāf ‘ujāb
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.1.3.1,Zejel,277.1208259716817,311.2230431546842,413.5,414.0,Bṭāyḥī,Brihi Orchestra,warā’ ḥijāb
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.1.4.1,Zejel,345.51998705660367,379.7567326594646,477.5,478.0,Bṭāyḥī,Brihi Orchestra,labsat thiyāb
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.1.5.1,Zejel,379.7567326594646,457.25705071525124,515.5,566.0,Bṭāyḥī,Brihi Orchestra,unẓur tará mā āi‘jab
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.1.5.2,Zejel,457.25705071525124,517.5547263214899,587.5,614.5,Bṭāyḥī,Brihi Orchestra,al-shams ḥīn tuḥjab
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.2.1.1,Qasida,517.5547263214899,551.2366709742372,644.5,678.5,Bṭāyḥī,Brihi Orchestra,qarub al-masā yā marḥaban biqudūmih
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.2.1.2,Qasida,586.2054579257671,620.3338328382041,708.5,742.5,Bṭāyḥī,Brihi Orchestra,ammā al-nhār qad āinqaḍá bisabīlih
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.2.2.1,Qasida,653.810535676268,688.2812803980701,772.5,774.5,Bṭāyḥī,Brihi Orchestra,iqrā al-salām ilá al-basātīn kullihā
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.2.2.2,Qasida,688.2812803980701,722.4409859899388,803.5,805.0,Bṭāyḥī,Brihi Orchestra,wa’ilá al-ḥabīb idhā āiltaqá
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.3.1.1,Moaxaja,722.4409859899388,739.4527652769311,819.5,820.5,Bṭāyḥī,Brihi Orchestra,ḥay al-diyār
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.3.1.2,Moaxaja,739.4527652769311,773.4958492533933,851.5,902.0,Bṭāyḥī,Brihi Orchestra,waman bihā sākin
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.3.2.1,Moaxaja,825.5349916993482,842.986767808094,915.5,916.5,Bṭāyḥī,Brihi Orchestra,wa‘uj mirār
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.3.2.2,Moaxaja,842.986767808094,877.1536627260273,947.5,998.0,Bṭāyḥī,Brihi Orchestra,wahayyij al-sākin
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.3.3.1,Moaxaja,928.5054142933549,945.8423862737403,1011.5,1012.5,Bṭāyḥī,Brihi Orchestra,ẓabī al-qifār
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.3.3.2,Moaxaja,945.8423862737403,962.8724042756236,1027.5,1028.5,Bṭāyḥī,Brihi Orchestra,bimuhjatī sākin
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.3.4.1,Moaxaja,962.8724042756236,980.3306138223054,1043.5,1060.5,Bṭāyḥī,Brihi Orchestra,badr al-tamām
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.3.4.2,Moaxaja,997.3457223726006,1014.9251694855787,1075.5,1078.5,Bṭāyḥī,Brihi Orchestra,qad hayyaj ashjānī
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.3.5.1,Moaxaja,1014.9251694855787,1032.1866132312282,1091.5,1092.5,Bṭāyḥī,Brihi Orchestra,yaqḍī huyām
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.3.5.2,Moaxaja,1032.1866132312282,1066.5340778110199,1123.5,1124.5,Bṭāyḥī,Brihi Orchestra,lil‘āshiq al-fānī
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.4.1.1,Moaxaja,1066.5340778110199,1101.1468721891836,1155.5,1156.5,Bṭāyḥī,Brihi Orchestra,yā ṭl‘t al-badr al-akmal
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.4.1.2,Moaxaja,1101.1468721891836,1169.7857985165076,1219.5,1316.5,Bṭāyḥī,Brihi Orchestra,yā shams ba‘d al-ghamām
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.4.2.1,Moaxaja,1274.513916441726,1310.4017281220804,1347.5,1348.5,Bṭāyḥī,Brihi Orchestra,al-bu‘d mā ṭiqt aḥmil
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.4.2.2,Moaxaja,1310.4017281220804,1378.70417948238,1411.5,1508.5,Bṭāyḥī,Brihi Orchestra,min law‘atī wagharāmī
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.4.3.1,Moaxaja,1481.5464543104138,1516.4628734037774,1539.5,1540.5,Bṭāyḥī,Brihi Orchestra,kam yalī aktub wa’ursil
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.4.3.2,Moaxaja,1516.4628734037774,1551.1552458562,1571.0,1571.5,Bṭāyḥī,Brihi Orchestra,‘asá tarudd slāmī
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.4.4.1,Moaxaja,1551.1552458562,1588.0114660103063,1606.0,1638.0,Bṭāyḥī,Brihi Orchestra,in ṭāl ‘alay bi‘āduk
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.4.4.2,Moaxaja,1621.8969789984108,1654.5415570098369,1667.5,1668.5,Bṭāyḥī,Brihi Orchestra,ẓannīt namūt yā ḥabībī
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.4.5.1,Moaxaja,1654.5415570098369,1689.176566571908,1699.5,1700.5,Bṭāyḥī,Brihi Orchestra,an‘im wajud biwiṣālik
a451a7fc-c53f-462a-b3fc-4377bb588105,mu.4.5.2,Moaxaja,1689.176566571908,1757.7301803959028,1763.5,1764.5,Bṭāyḥī,Brihi Orchestra,yā mumriḍī waṭabībī
a451a7fc-c53f-462a-b3fc-4377bb588105,ma.1.1.1,Zejel,1964.3145754738669,1977.0258134307794,1775.5,1777.0,Bṭāyḥī,Brihi Orchestra,yā ‘ashīyā
a451a7fc-c53f-462a-b3fc-4377bb588105,ma.1.1.2,Zejel,1977.0258134307794,2001.6670462855677,1807.5,1860.5,Bṭāyḥī,Brihi Orchestra,mahlan ‘alá majālis al-furjah
a451a7fc-c53f-462a-b3fc-4377bb588105,ma.1.2.1,Zejel,2040.024516311933,2052.9782625199823,1871.5,1873.0,Bṭāyḥī,Brihi Orchestra,qif hunayyā
a451a7fc-c53f-462a-b3fc-4377bb588105,ma.1.2.2,Zejel,2052.9782625199823,2077.0982436719323,1903.5,1956.5,Bṭāyḥī,Brihi Orchestra,umatti‘ al-abṣār bi-al-nuzhah
a451a7fc-c53f-462a-b3fc-4377bb588105,ma.1.3.2,Zejel,2127.998076443884,2152.1781756943096,2003.5,2004.5,Bṭāyḥī,Brihi Orchestra,qad ṭāb waqtī wāizdahat sā‘atī
a451a7fc-c53f-462a-b3fc-4377bb588105,ma.1.4.1,Zejel,2152.1781756943096,2175.8616903287743,2035.5,2068.5,Bṭāyḥī,Brihi Orchestra,qum ‘āyin al-rawḍ fī ḥullah
a451a7fc-c53f-462a-b3fc-4377bb588105,ma.1.4.2,Zejel,2200.830356920148,2216.9865529498607,2088.5,2090.5,Bṭāyḥī,Brihi Orchestra,al-‘ashīyah ‘alá al-ghuṣūn tujlá
a451a7fc-c53f-462a-b3fc-4377bb588105,ma.1.5.1,Zejel,2216.9865529498607,2229.9849675018977,2108.5,2110.0,Bṭāyḥī,Brihi Orchestra,qad tahayya’at
a451a7fc-c53f-462a-b3fc-4377bb588105,ma.1.5.2,Zejel,2229.9849675018977,2251.8639110837285,2139.5,2140.5,Bṭāyḥī,Brihi Orchestra,bi-al-manẓar al-bahīj wal-nafaḥāt
a451a7fc-c53f-462a-b3fc-4377bb588105,in.1.1.1,Zejel,2308.2797735720565,2325.303016189608,2155.5,2156.5,Bṭāyḥī,Brihi Orchestra,nafsi (unknown)
a451a7fc-c53f-462a-b3fc-4377bb588105,in.1.1.2,Zejel,2325.303016189608,2334.3746125844877,2163.5,2188.5,Bṭāyḥī,Brihi Orchestra,'ashiyatan ya (unknown)
a451a7fc-c53f-462a-b3fc-4377bb588105,in.1.2.1,Zejel,2359.509095851606,2376.4203434519372,2203.5,2204.5,Bṭāyḥī,Brihi Orchestra,unknown
a451a7fc-c53f-462a-b3fc-4377bb588105,in.1.2.2,Zejel,2376.4203434519372,2383.9240096057265,2211.5,2236.5,Bṭāyḥī,Brihi Orchestra,unkown
a451a7fc-c53f-462a-b3fc-4377bb588105,in.1.3.1,Zejel,2409.122888480392,2425.5828186974836,2251.5,2252.5,Bṭāyḥī,Brihi Orchestra,unẓur ilá al-shams
a451a7fc-c53f-462a-b3fc-4377bb588105,in.1.3.2,Zejel,2425.5828186974836,2433.422469902935,2259.5,2260.5,Bṭāyḥī,Brihi Orchestra,kīf ‘awwalat ‘alá al-maghīb
a451a7fc-c53f-462a-b3fc-4377bb588105,in.1.4.1,Zejel,2433.422469902935,2440.3661609706205,2267.5,2276.5,Bṭāyḥī,Brihi Orchestra,shamsun ‘alá al-aghṣān
a451a7fc-c53f-462a-b3fc-4377bb588105,in.1.4.2,Zejel,2448.653792244955,2456.829428502069,2283.5,2284.5,Bṭāyḥī,Brihi Orchestra,fī thawbihā al-muza‘far
a451a7fc-c53f-462a-b3fc-4377bb588105,in.1.5.1,Zejel,2456.829428502069,2472.132246481276,2298.5,2298.75,Bṭāyḥī,Brihi Orchestra,taṣfar watatlawwan
a451a7fc-c53f-462a-b3fc-4377bb588105,in.1.5.2,Zejel,2472.132246481276,2479.352917327848,2307.5,2308.5,Bṭāyḥī,Brihi Orchestra,kālttibr aw kāljawhar
a451a7fc-c53f-462a-b3fc-4377bb588105,in.2.1.1,Zejel,2479.352917327848,2489.6330817290536,2318.5,2319.5,Bṭāyḥī,Brihi Orchestra,yā nqltin min tuffāḥ
a451a7fc-c53f-462a-b3fc-4377bb588105,in.2.1.2,Zejel,2489.6330817290536,2494.273454711419,2323.5,2324.5,Bṭāyḥī,Brihi Orchestra,fī al-bustān
a451a7fc-c53f-462a-b3fc-4377bb588105,in.2.1.3,Zejel,2494.273454711419,2503.951946931781,2334.5,2335.5,Bṭāyḥī,Brihi Orchestra,al-ward ḥīn yaftaḥ
a451a7fc-c53f-462a-b3fc-4377bb588105,in.2.1.4,Zejel,2503.951946931781,2508.459737828936,2339.5,2340.5,Bṭāyḥī,Brihi Orchestra,wayazyān
a451a7fc-c53f-462a-b3fc-4377bb588105,in.2.1.3(1),Zejel,2508.459737828936,2517.873065878877,2350.5,2351.5,Bṭāyḥī,Brihi Orchestra,al-ward ḥīn yaftaḥ
a451a7fc-c53f-462a-b3fc-4377bb588105,in.2.1.4(1),Zejel,2517.873065878877,2522.2482746908213,2355.5,2404.5,Bṭāyḥī,Brihi Orchestra,wayazyān
a451a7fc-c53f-462a-b3fc-4377bb588105,in.2.2.1,Zejel,2563.89476939376,2573.5732616141217,2414.5,2415.5,Bṭāyḥī,Brihi Orchestra,umzuj ku’ūs al-rāḥ
a451a7fc-c53f-462a-b3fc-4377bb588105,in.2.2.2,Zejel,2573.5732616141217,2578.0810525112765,2419.5,2420.5,Bṭāyḥī,Brihi Orchestra,kāl‘iqyān
a451a7fc-c53f-462a-b3fc-4377bb588105,in.2.2.3,Zejel,2578.0810525112765,2587.229216390797,2430.5,2431.5,Bṭāyḥī,Brihi Orchestra,wa‘ammir al-aqdāḥ
a451a7fc-c53f-462a-b3fc-4377bb588105,in.2.2.4,Zejel,2587.229216390797,2591.471843117531,2435.5,2436.5,Bṭāyḥī,Brihi Orchestra,lilnnudmān
a451a7fc-c53f-462a-b3fc-4377bb588105,in.2.2.3(1),Zejel,2591.471843117531,2600.3548428266304,2446.5,2447.5,Bṭāyḥī,Brihi Orchestra,wa‘ammir al-aqdāḥ
a451a7fc-c53f-462a-b3fc-4377bb588105,in.2.2.4(1),Zejel,2600.3548428266304,2604.3323053829436,2451.5,2500.5,Bṭāyḥī,Brihi Orchestra,lilnnudmān
a451a7fc-c53f-462a-b3fc-4377bb588105,in.2.3.1,Zejel,2645.432751798179,2654.873976025692,2510.5,2511.5,Bṭāyḥī,Brihi Orchestra,ishrab waṭib wāifraḥ
a451a7fc-c53f-462a-b3fc-4377bb588105,in.2.3.2,Zejel,2654.873976025692,2658.8514385820054,2515.5,2516.5,Bṭāyḥī,Brihi Orchestra,yā insān
a451a7fc-c53f-462a-b3fc-4377bb588105,in.2.3.3,Zejel,2658.8514385820054,2667.867020376315,2526.5,2527.5,Bṭāyḥī,Brihi Orchestra,bihā taṭīb al-arwāḥ
a451a7fc-c53f-462a-b3fc-4377bb588105,in.2.3.4,Zejel,2667.867020376315,2671.844482932628,2531.5,2532.5,Bṭāyḥī,Brihi Orchestra,fī al-abdān
a451a7fc-c53f-462a-b3fc-4377bb588105,in.2.4.1,Zejel,2671.844482932628,2680.594900556517,2542.5,2543.5,Bṭāyḥī,Brihi Orchestra,yā ayyuhā al-sāqī
a451a7fc-c53f-462a-b3fc-4377bb588105,in.2.4.2,Zejel,2680.594900556517,2684.9701093684616,2547.5,2564.5,Bṭāyḥī,Brihi Orchestra,adirhā
a451a7fc-c53f-462a-b3fc-4377bb588105,in.2.4.3,Zejel,2697.8796538160277,2707.027817695548,2574.5,2575.5,Bṭāyḥī,Brihi Orchestra,min khamrik al-bāqī
a451a7fc-c53f-462a-b3fc-4377bb588105,in.2.5.1,Zejel,2710.74011608144,2719.7556978757502,2590.5,2591.5,Bṭāyḥī,Brihi Orchestra,tajid jamī‘ al-azhār
a451a7fc-c53f-462a-b3fc-4377bb588105,in.2.5.2,Zejel,2719.7556978757502,2723.7331604320634,2595.5,2596.5,Bṭāyḥī,Brihi Orchestra,maḥtaflah
a451a7fc-c53f-462a-b3fc-4377bb588105,in.2.5.3,Zejel,2723.7331604320634,2732.6161601411627,2606.5,2607.5,Bṭāyḥī,Brihi Orchestra,wāqṭif jamī‘ al-anwār
a451a7fc-c53f-462a-b3fc-4377bb588105,in.2.5.4,Zejel,2732.6161601411627,2736.461040612265,2611.5,2612.5,Bṭāyḥī,Brihi Orchestra,bi-al-jumlah
a451a7fc-c53f-462a-b3fc-4377bb588105,in.2.5.3(1),Zejel,2736.461040612265,2744.946294065733,2622.5,2623.5,Bṭāyḥī,Brihi Orchestra,wāqṭif jamī‘ al-anwār
a451a7fc-c53f-462a-b3fc-4377bb588105,in.2.5.4(1),Zejel,2744.946294065733,2748.9237566220463,2627.5,2628.5,Bṭāyḥī,Brihi Orchestra,bi-al-jumlah
a451a7fc-c53f-462a-b3fc-4377bb588105,in.3.1.1,Zejel,2748.9237566220463,2758.311488095299,2640.5,2641.25,Bṭāyḥī,Brihi Orchestra,al-bustān nazīh muzawwaq
a451a7fc-c53f-462a-b3fc-4377bb588105,in.3.1.2,Zejel,2758.311488095299,2775.8123233430765,2663.5,2700.5,Bṭāyḥī,Brihi Orchestra,ayn ‘āshiq yaṣbar
a451a7fc-c53f-462a-b3fc-4377bb588105,in.3.2.1,Zejel,2802.5310541727927,2811.4285246673594,2712.5,2713.25,Bṭāyḥī,Brihi Orchestra,miskīn man yakūn ya‘shaq
a451a7fc-c53f-462a-b3fc-4377bb588105,in.3.2.2,Zejel,2811.4285246673594,2828.204547734767,2735.5,2772.5,Bṭāyḥī,Brihi Orchestra,māylū fī al-anām yu‘dhar
a451a7fc-c53f-462a-b3fc-4377bb588105,in.3.3.1,Zejel,2853.962951123551,2862.7894057889803,2784.5,2785.25,Bṭāyḥī,Brihi Orchestra,naḥlaf lak anā yā ‘ashīq
a451a7fc-c53f-462a-b3fc-4377bb588105,in.3.3.2,Zejel,2862.7894057889803,2871.1774173226845,2795.5,2796.5,Bṭāyḥī,Brihi Orchestra,mā nahwá malūl ghaddār
a451a7fc-c53f-462a-b3fc-4377bb588105,in.3.4.1,Zejel,2871.1774173226845,2879.4420757455987,2807.5,2820.5,Bṭāyḥī,Brihi Orchestra,lkn āsh bīdī na‘mal
a451a7fc-c53f-462a-b3fc-4377bb588105,in.3.4.2,Zejel,2896.588158145376,2905.2228759006593,2831.5,2832.5,Bṭāyḥī,Brihi Orchestra,qad shamamtanī zahrak
a451a7fc-c53f-462a-b3fc-4377bb588105,in.3.5.2,Zejel,2905.2228759006593,2920.8887209709596,2867.5,2868.5,Bṭāyḥī,Brihi Orchestra,wahw zahrun lā yusham
a451a7fc-c53f-462a-b3fc-4377bb588105,in.4.1.1,Zejel,2920.8887209709596,2926.1929047349195,2875.5,2877.0,Bṭāyḥī,Brihi Orchestra,idhā nadhkur al-‘ahd al-qadīm
a451a7fc-c53f-462a-b3fc-4377bb588105,in.4.1.2,Zejel,2926.1929047349195,2928.7833200615046,2880.5,2886.5,Bṭāyḥī,Brihi Orchestra,ma‘ al-nadīm
a451a7fc-c53f-462a-b3fc-4377bb588105,in.4.2.1,Zejel,2947.4109196213903,2952.978176013463,2908.5,2915.5,Bṭāyḥī,Brihi Orchestra,idhā yuqbil al-layl al-bahīm
a451a7fc-c53f-462a-b3fc-4377bb588105,in.4.2.2,Zejel,2952.978176013463,2955.6458197013308,2917.0,2926.5,Bṭāyḥī,Brihi Orchestra,nabqá nahīm
a451a7fc-c53f-462a-b3fc-4377bb588105,in.4.3.1,Zejel,2974.0873565000707,2979.780985384832,2948.5,2955.5,Bṭāyḥī,Brihi Orchestra,law kān al-ladhī nahwá fahīm
a451a7fc-c53f-462a-b3fc-4377bb588105,in.4.3.2,Zejel,2979.780985384832,2982.4486290727004,2957.0,2960.5,Bṭāyḥī,Brihi Orchestra,yakūn raḥīm
a451a7fc-c53f-462a-b3fc-4377bb588105,in.4.3.3,Zejel,2982.4486290727004,2986.972024891259,2961.0,2966.5,Bṭāyḥī,Brihi Orchestra,yabrá mā biyā min al-wulū‘
a451a7fc-c53f-462a-b3fc-4377bb588105,in.4.4.1,Zejel,2986.972024891259,2997.9905531672357,2968.5,2982.5,Bṭāyḥī,Brihi Orchestra,naṣbir ‘alá ṣabr al-kirām
a451a7fc-c53f-462a-b3fc-4377bb588105,in.4.4.2,Zejel,2997.9905531672357,3008.5474783089508,2985.0,2999.5,Bṭāyḥī,Brihi Orchestra,walā ‘alá ḥarr al-gharām
a451a7fc-c53f-462a-b3fc-4377bb588105,in.4.5.1,Zejel,3008.5474783089508,3013.7965682938725,3000.5,3007.5,Bṭāyḥī,Brihi Orchestra,‘aṭshān āittukhdh ‘aqlī rahīn
a451a7fc-c53f-462a-b3fc-4377bb588105,in.4.5.2,Zejel,3013.7965682938725,3016.3742643509363,3009.0,3012.5,Bṭāyḥī,Brihi Orchestra,wal-mā zulāl
a451a7fc-c53f-462a-b3fc-4377bb588105,in.4.5.3,Zejel,3016.3742643509363,3021.2621547819545,3013.0,3018.5,Bṭāyḥī,Brihi Orchestra,mā yubrī dā’ī ilā al-wiṣāl
a451a7fc-c53f-462a-b3fc-4377bb588105,in.5.1.1,Zejel,3021.2621547819545,3024.4392835621156,3020.5,3024.0,Bṭāyḥī,Brihi Orchestra,fī kull al-ghurūb
a451a7fc-c53f-462a-b3fc-4377bb588105,in.5.1.2,Zejel,3024.4392835621156,3026.611679309235,3024.5,3028.0,Bṭāyḥī,Brihi Orchestra,wakull al-‘ashīyih
a451a7fc-c53f-462a-b3fc-4377bb588105,in.5.1.3,Zejel,3026.611679309235,3032.0969785707107,3028.5,3036.5,Bṭāyḥī,Brihi Orchestra,law‘atī taẓhar
a451a7fc-c53f-462a-b3fc-4377bb588105,in.5.2.1,Zejel,3052.691054617963,3055.080689939794,3069.0,3071.5,Bṭāyḥī,Brihi Orchestra,nafná wanadhūb
a451a7fc-c53f-462a-b3fc-4377bb588105,in.5.2.2,Zejel,3055.080689939794,3058.0134241984047,3073.0,3076.0,Bṭāyḥī,Brihi Orchestra,wayaẓhar ‘alay wānā
a451a7fc-c53f-462a-b3fc-4377bb588105,in.5.2.3,Zejel,3058.0134241984047,3063.6073432472367,3076.5,3080.5,Bṭāyḥī,Brihi Orchestra,nahīm akthar
a451a7fc-c53f-462a-b3fc-4377bb588105,in.5.2.4,Zejel,3063.6073432472367,3068.386613890899,3086.0,3092.5,Bṭāyḥī,Brihi Orchestra,walā nu‘dhar
a451a7fc-c53f-462a-b3fc-4377bb588105,in.5.3.1,Zejel,3083.664992183765,3086.48910665502,3117.0,3119.5,Bṭāyḥī,Brihi Orchestra,mā hī āillā al-qulūb
a451a7fc-c53f-462a-b3fc-4377bb588105,in.5.3.2,Zejel,3086.48910665502,3089.4218409136306,3121.0,3124.5,Bṭāyḥī,Brihi Orchestra,āsh lī min janīyah
a451a7fc-c53f-462a-b3fc-4377bb588105,in.5.3.3,Zejel,3089.4218409136306,3095.0755339893904,3125.25,3132.5,Bṭāyḥī,Brihi Orchestra,waman yaṭīq yaṣbar
a451a7fc-c53f-462a-b3fc-4377bb588105,in.5.3.4,Zejel,3095.0755339893904,3099.366015589951,3134.0,3140.5,Bṭāyḥī,Brihi Orchestra,‘alá shamsin taṣfar
a451a7fc-c53f-462a-b3fc-4377bb588105,in.5.4.1,Zejel,3099.366015589951,3104.488745688237,3141.25,3148.5,Bṭāyḥī,Brihi Orchestra,ifn yā shams āifn
a451a7fc-c53f-462a-b3fc-4377bb588105,in.5.4.2,Zejel,3109.593875693967,3114.6261899438578,3157.25,3164.5,Bṭāyḥī,Brihi Orchestra,riqqī wazid ma‘ná
a451a7fc-c53f-462a-b3fc-4377bb588105,in.5.5.1,Zejel,3114.6261899438578,3117.3171107859416,3165.0,3168.5,Bṭāyḥī,Brihi Orchestra,ukhruj bukrá wāi‘jal
a451a7fc-c53f-462a-b3fc-4377bb588105,in.5.5.2,Zejel,3117.3171107859416,3120.0326054698407,3169.0,3172.5,Bṭāyḥī,Brihi Orchestra,tará awrāq al-jinān
a451a7fc-c53f-462a-b3fc-4377bb588105,in.5.5.3,Zejel,3120.0326054698407,3125.029115688215,3173.25,3180.5,Bṭāyḥī,Brihi Orchestra,al-jinān marshūsh
a451a7fc-c53f-462a-b3fc-4377bb588105,in.5.5.4,Zejel,3125.029115688215,3129.754076438199,3182.0,3188.5,Bṭāyḥī,Brihi Orchestra,mufaḍḍaḍ wamudhahhab
a451a7fc-c53f-462a-b3fc-4377bb588105,in.6.1.1,Zejel,3129.754076438199,3132.4053526849552,3189.0,3192.5,Bṭāyḥī,Brihi Orchestra,yā lahā ‘ashīyah
a451a7fc-c53f-462a-b3fc-4377bb588105,in.6.1.2,Zejel,3132.4053526849552,3134.7406781131085,3193.0,3196.5,Bṭāyḥī,Brihi Orchestra,ṣafrah mudhhabīyah
a451a7fc-c53f-462a-b3fc-4377bb588105,in.6.1.3,Zejel,3134.7406781131085,3137.0216936475836,3197.0,3200.5,Bṭāyḥī,Brihi Orchestra,tuhayyij mā biyā
a451a7fc-c53f-462a-b3fc-4377bb588105,in.6.1.4,Zejel,3137.0216936475836,3143.756120463653,3211.5,3237.0,Bṭāyḥī,Brihi Orchestra,nār āshtiyāq
a451a7fc-c53f-462a-b3fc-4377bb588105,in.6.2.1,Zejel,3159.2887500555553,3162.232110657465,3240.5,3241.0,Bṭāyḥī,Brihi Orchestra,fī jlsh bahīyah
a451a7fc-c53f-462a-b3fc-4377bb588105,in.6.2.2,Zejel,3162.232110657465,3164.78467566033,3244.5,3245.0,Bṭāyḥī,Brihi Orchestra,warutbah ‘alīyah
